time,amplitude
147.8,14158.0
147.825,19364.0
147.85,15977.0
147.875,12338.0
147.9,10900.0
147.925,11298.0
147.95,14036.0
147.975,11679.0
148.0,5621.0
148.025,8189.0
148.05,12458.0
148.075,16044.0
148.1,14022.0
148.125,8775.0
148.15,9198.0
148.175,7976.0
148.2,2053.0
148.225,2729.0
148.25,8117.0
148.275,-5215.0
148.3,-11279.0
148.325,744.0
148.35,1601.0
148.375,-690.0
148.4,813.0
148.425,2950.0
148.45,-1040.0
148.475,-5863.0
148.5,-1288.0
148.525,2692.0
148.55,-2470.0
148.575,-17204.0
148.6,-19038.0
148.625,-8204.0
148.65,-5758.0
148.675,-5561.0
148.7,-10085.0
148.725,-10530.0
148.75,-7408.0
148.775,-11469.0
148.8,-11932.0
148.825,-7015.0
148.85,-2164.0
148.875,-10064.0
148.9,-14544.0
148.925,-12710.0
148.95,-20464.0
148.975,-21114.0
149.0,-13434.0
149.025,-6002.0
149.05,-10420.0
149.075,-18000.0
149.1,-11213.0
149.125,-9678.0
149.15,-12146.0
149.175,-9922.0
149.2,-19811.0
149.225,-23741.0
149.25,-10519.0
149.275,-9687.0
149.3,-14286.0
149.325,-11029.0
149.35,-16471.0
149.375,-17494.0
149.4,-6041.0
149.425,-7418.0
149.45,-8063.0
149.475,-1386.0
149.5,-4380.0
149.525,-5852.0
149.55,-8921.0
149.575,-7234.0
149.6,1940.0
149.625,634.0
149.65,-173.0
149.675,-371.0
149.7,-2854.0
149.725,-3418.0
149.75,-5534.0
149.775,-1030.0
149.8,805.0
149.825,-3078.0
149.85,-578.0
149.875,3201.0
149.9,-4294.0
149.925,-10947.0
149.95,6831.0
149.975,18301.0
150.0,11361.0
150.025,11560.0
150.05,11453.0
150.075,11613.0
150.1,14210.0
150.125,11731.0
150.15,10224.0
150.175,5697.0
150.2,-528.0
150.225,1652.0
150.25,2865.0
150.275,7053.0
150.3,12101.0
150.325,8220.0
150.35,6895.0
150.375,4821.0
150.4,12733.0
150.425,17743.0
150.45,-422.0
150.475,-1024.0
150.5,3920.0
150.525,-1497.0
150.55,320.0
150.575,-2789.0
150.6,-358.0
150.625,5003.0
150.65,5303.0
150.675,6202.0
150.7,9072.0
150.725,6555.0
150.75,-4172.0
150.775,-3730.0
150.8,-3505.0
150.825,4274.0
150.85,17870.0
150.875,7167.0
150.9,870.0
150.925,6858.0
150.95,11596.0
150.975,14121.0
151.0,7023.0
151.025,2148.0
151.05,-1797.0
151.075,-5404.0
151.1,-3893.0
151.125,-3835.0
151.15,-3911.0
151.175,-7716.0
151.2,-5682.0
151.225,6020.0
151.25,6239.0
151.275,-5293.0
151.3,-5552.0
151.325,4293.0
151.35,-449.0
151.375,-6598.0
151.4,732.0
151.425,5059.0
151.45,2100.0
151.475,-3155.0
151.5,-4516.0
151.525,1220.0
151.55,4913.0
151.575,-2248.0
151.6,-11362.0
151.625,-12233.0
151.65,-5102.0
151.675,-1180.0
151.7,-2887.0
151.725,1505.0
151.75,-1170.0
151.775,865.0
151.8,17266.0
151.825,13088.0
151.85,2877.0
151.875,1338.0
151.9,-7810.0
151.925,-10735.0
151.95,-5089.0
151.975,-3115.0
152.0,-1727.0
152.025,-4044.0
152.05,-8059.0
152.075,-4341.0
152.1,2591.0
152.125,4692.0
152.15,-2368.0
152.175,-11336.0
152.2,-12252.0
152.225,-3068.0
152.25,4091.0
152.275,-4123.0
152.3,-11709.0
152.325,-10704.0
152.35,-6727.0
152.375,-2191.0
152.4,-7209.0
152.425,-1381.0
152.45,12098.0
152.475,-210.0
152.5,-12246.0
152.525,-7755.0
152.55,-3758.0
152.575,-1427.0
152.6,-3607.0
152.625,-6625.0
152.65,917.0
152.675,11011.0
152.7,2894.0
152.725,-5644.0
152.75,4627.0
152.775,7373.0
152.8,2554.0
152.825,870.0
152.85,2032.0
152.875,8348.0
152.9,1642.0
152.925,-7928.0
152.95,-3858.0
152.975,1699.0
153.0,7225.0
153.025,11645.0
153.05,7942.0
153.075,5483.0
153.1,12018.0
153.125,12254.0
153.15,6871.0
153.175,10376.0
153.2,8469.0
153.225,-3907.0
153.25,-8827.0
153.275,-7577.0
153.3,-6676.0
153.325,-5131.0
153.35,942.0
153.375,5540.0
153.4,-1823.0
153.425,-8721.0
153.45,-7926.0
153.475,-6451.0
153.5,-10528.0
153.525,-15834.0
153.55,-13330.0
153.575,-8146.0
153.6,-8379.0
153.625,-16605.0
153.65,-11874.0
153.675,1791.0
153.7,-6075.0
153.725,-14802.0
153.75,-11084.0
153.775,-6180.0
153.8,-4136.0
153.825,-9530.0
153.85,-11447.0
153.875,-5098.0
153.9,-1346.0
153.925,-2632.0
153.95,-283.0
153.975,-2914.0
154.0,-13921.0
154.025,-13739.0
154.05,-4075.0
154.075,1416.0
154.1,921.0
154.125,-6178.0
154.15,-9537.0
154.175,-4987.0
154.2,-6301.0
154.225,-698.0
154.25,7411.0
154.275,504.0
154.3,1097.0
154.325,5731.0
154.35,-1718.0
154.375,-883.0
154.4,6456.0
154.425,1450.0
154.45,-2471.0
154.475,364.0
154.5,4535.0
154.525,2317.0
154.55,-3657.0
154.575,2651.0
154.6,5443.0
154.625,1640.0
154.65,2302.0
154.675,6728.0
154.7,7660.0
154.725,1142.0
154.75,5410.0
154.775,10568.0
154.8,9156.0
154.825,9444.0
154.85,2618.0
154.875,485.0
154.9,1670.0
154.925,-12.0
154.95,6410.0
154.975,7195.0
155.0,4924.0
155.025,6844.0
155.05,56.0
155.075,-2106.0
155.1,1632.0
155.125,6770.0
155.15,13150.0
155.175,2674.0
155.2,-2173.0
155.225,8119.0
155.25,5499.0
155.275,-3506.0
155.3,-2369.0
155.325,6092.0
155.35,3394.0
155.375,-5218.0
155.4,4006.0
155.425,10278.0
155.45,-1395.0
155.475,-4274.0
155.5,1029.0
155.525,-2669.0
155.55,-8308.0
155.575,-4089.0
155.6,5147.0
155.625,1878.0
155.65,-8647.0
155.675,-5657.0
155.7,1064.0
155.725,-3059.0
155.75,-3604.0
155.775,-5092.0
155.8,-8878.0
155.825,1373.0
155.85,2028.0
155.875,-5037.0
155.9,-4315.0
155.925,-6522.0
155.95,-726.0
155.975,1207.0
156.0,-6133.0
156.025,-2232.0
156.05,2789.0
156.075,-973.0
156.1,-3180.0
156.125,2766.0
156.15,4779.0
156.175,-210.0
156.2,-539.0
156.225,-1619.0
156.25,-3816.0
156.275,-3591.0
156.3,-2834.0
156.325,3913.0
156.35,734.0
156.375,-9845.0
156.4,-2988.0
156.425,1132.0
156.45,-6706.0
156.475,-4678.0
156.5,-1694.0
156.525,-5887.0
156.55,-6556.0
156.575,-6392.0
156.6,-4996.0
156.625,463.0
156.65,6417.0
156.675,5156.0
156.7,-2122.0
156.725,-6367.0
156.75,-1346.0
156.775,6714.0
156.8,-6719.0
156.825,-12627.0
156.85,4059.0
156.875,2667.0
156.9,-4246.0
156.925,-1205.0
156.95,3580.0
156.975,4274.0
157.0,623.0
157.025,4732.0
157.05,371.0
157.075,-6396.0
157.1,5721.0
157.125,4929.0
157.15,-6736.0
157.175,2576.0
157.2,7397.0
157.225,-1200.0
157.25,1835.0
157.275,5826.0
157.3,-1114.0
157.325,-5848.0
157.35,-2545.0
157.375,-1611.0
157.4,-201.0
157.425,-126.0
157.45,-5816.0
157.475,599.0
157.5,6198.0
157.525,1865.0
157.55,-212.0
157.575,-2497.0
157.6,1636.0
157.625,2751.0
157.65,-4541.0
157.675,-2222.0
157.7,1105.0
157.725,641.0
157.75,7664.0
157.775,6766.0
157.8,-1692.0
157.825,-4055.0
157.85,-11827.0
157.875,-10694.0
157.9,3358.0
157.925,1963.0
157.95,-8359.0
157.975,-9051.0
158.0,-832.0
158.025,556.0
158.05,-6962.0
158.075,-11068.0
158.1,-13299.0
158.125,-5557.0
158.15,3254.0
158.175,-1847.0
158.2,-2516.0
158.225,311.0
158.25,-2245.0
158.275,-1975.0
158.3,4022.0
158.325,2333.0
158.35,-3739.0
158.375,1002.0
158.4,-3282.0
158.425,-8432.0
158.45,-1547.0
158.475,-1208.0
158.5,-347.0
158.525,2225.0
158.55,-4601.0
158.575,-11487.0
158.6,-10240.0
158.625,-4089.0
158.65,2890.0
158.675,2364.0
158.7,-3096.0
158.725,1073.0
158.75,9371.0
158.775,5660.0
158.8,4280.0
158.825,9851.0
158.85,7713.0
158.875,4788.0
158.9,285.0
158.925,-823.0
158.95,2627.0
158.975,1860.0
159.0,3473.0
159.025,-915.0
159.05,-1277.0
159.075,7013.0
159.1,1920.0
159.125,1289.0
159.15,5462.0
159.175,886.0
159.2,5215.0
159.225,10654.0
159.25,8243.0
159.275,7999.0
159.3,6759.0
159.325,4583.0
159.35,3379.0
159.375,-767.0
159.4,-2493.0
159.425,815.0
159.45,5248.0
159.475,3517.0
159.5,-4190.0
159.525,-2655.0
159.55,2007.0
159.575,-2686.0
159.6,-1971.0
159.625,3511.0
159.65,-173.0
159.675,-4657.0
159.7,-8200.0
159.725,-14334.0
159.75,-14768.0
159.775,-8754.0
159.8,-6671.0
159.825,-10358.0
159.85,-10580.0
159.875,-10439.0
159.9,-6490.0
159.925,1568.0
159.95,-4713.0
159.975,-10818.0
160.0,-6662.0
160.025,-9491.0
160.05,-9757.0
160.075,-8249.0
160.1,-15292.0
160.125,-15353.0
160.15,-7737.0
160.175,-2994.0
160.2,-7439.0
160.225,-10748.0
160.25,-2233.0
160.275,-2319.0
160.3,-8504.0
160.325,-8485.0
160.35,-11616.0
160.375,-9589.0
160.4,-912.0
160.425,-1142.0
160.45,-3654.0
160.475,-2117.0
160.5,1824.0
160.525,4583.0
160.55,-4520.0
160.575,-6026.0
160.6,8669.0
160.625,10116.0
160.65,1010.0
160.675,-576.0
160.7,1512.0
160.725,2071.0
160.75,-1058.0
160.775,1480.0
160.8,8539.0
160.825,6877.0
160.85,6195.0
160.875,11966.0
160.9,19407.0
160.925,21173.0
160.95,13043.0
160.975,8073.0
161.0,12691.0
161.025,17471.0
161.05,13858.0
161.075,9211.0
161.1,11426.0
161.125,15784.0
161.15,13832.0
161.175,8931.0
161.2,9413.0
161.225,8264.0
161.25,6106.0
161.275,6654.0
161.3,1930.0
161.325,-944.0
161.35,999.0
161.375,772.0
161.4,8816.0
161.425,13612.0
161.45,2266.0
161.475,-6941.0
161.5,-8725.0
161.525,-2845.0
161.55,2431.0
161.575,-4099.0
161.6,-8997.0
161.625,-9081.0
161.65,-9203.0
161.675,-9268.0
161.7,-9523.0
161.725,-4202.0
161.75,443.0
161.775,-4841.0
161.8,-10591.0
161.825,-6604.0
161.85,-6326.0
161.875,-10128.0
161.9,-6168.0
161.925,-3455.0
161.95,-2773.0
161.975,-8358.0
162.0,-17326.0
162.025,-18352.0
162.05,-16783.0
162.075,-12149.0
162.1,-7140.0
162.125,-3345.0
162.15,-4964.0
162.175,-10088.0
162.2,-6239.0
162.225,-8674.0
162.25,-14641.0
162.275,-5010.0
162.3,-4054.0
162.325,-19292.0
162.35,-19971.0
162.375,-11318.0
162.4,-9220.0
162.425,-5983.0
162.45,-4792.0
162.475,-6765.0
162.5,-7723.0
162.525,-6679.0
162.55,-1012.0
162.575,3292.0
162.6,1069.0
162.625,-3493.0
162.65,-3183.0
162.675,-2258.0
162.7,-8158.0
162.725,-8417.0
162.75,-243.0
162.775,179.0
162.8,1741.0
162.825,4249.0
162.85,-2642.0
162.875,-419.0
162.9,-2372.0
162.925,-14585.0
162.95,-4804.0
162.975,9685.0
163.0,6172.0
163.025,2964.0
163.05,3081.0
163.075,-317.0
163.1,-5032.0
163.125,-5137.0
163.15,4549.0
163.175,6135.0
163.2,-7044.0
163.225,-9877.0
163.25,-2599.0
163.275,311.0
163.3,4235.0
163.325,11959.0
163.35,14526.0
163.375,9889.0
163.4,6304.0
163.425,4137.0
163.45,3648.0
163.475,5396.0
163.5,6204.0
163.525,8102.0
163.55,6478.0
163.575,7889.0
163.6,23269.0
163.625,28370.0
163.65,14167.0
163.675,8791.0
163.7,11870.0
163.725,8548.0
163.75,6235.0
163.775,6786.0
163.8,11280.0
163.825,13976.0
163.85,8377.0
163.875,7103.0
163.9,7381.0
163.925,7897.0
163.95,8322.0
163.975,2905.0
164.0,7084.0
164.025,16311.0
164.05,7351.0
164.075,-3421.0
164.1,4692.0
164.125,18172.0
164.15,19231.0
164.175,5351.0
164.2,3032.0
164.225,8891.0
164.25,68.0
164.275,582.0
164.3,3742.0
164.325,-2824.0
164.35,1539.0
164.375,343.0
164.4,-9475.0
164.425,-7456.0
164.45,-3729.0
164.475,-409.0
164.5,4514.0
164.525,19.0
164.55,-7876.0
164.575,-11781.0
164.6,-11784.0
164.625,-6513.0
164.65,-4006.0
164.675,-10827.0
164.7,-12510.0
164.725,-4724.0
164.75,-7242.0
164.775,-7467.0
164.8,2164.0
164.825,3080.0
164.85,-77.0
164.875,-8286.0
164.9,-8006.0
164.925,-1021.0
164.95,-10555.0
164.975,-15380.0
165.0,-12785.0
165.025,-13087.0
165.05,-10552.0
165.075,-9440.0
165.1,-9194.0
165.125,-11210.0
165.15,-11778.0
165.175,-242.0
165.2,-837.0
165.225,-13988.0
165.25,-6011.0
165.275,-2358.0
165.3,-9449.0
165.325,-13213.0
165.35,-18941.0
165.375,-11881.0
165.4,-4572.0
165.425,-6271.0
165.45,-8275.0
165.475,-5390.0
165.5,-1171.0
165.525,-2729.0
165.55,659.0
165.575,-760.0
165.6,-7459.0
165.625,-9848.0
165.65,-17582.0
165.675,-16362.0
165.7,-5784.0
165.725,-7414.0
165.75,-11116.0
165.775,-7450.0
165.8,-7411.0
165.825,-10657.0
165.85,-9167.0
165.875,-4703.0
165.9,-6548.0
165.925,-13270.0
165.95,-13298.0
165.975,-9824.0
166.0,-6580.0
166.025,684.0
166.05,5372.0
166.075,1123.0
166.1,-3844.0
166.125,2009.0
166.15,9399.0
166.175,2796.0
166.2,-5384.0
166.225,-1590.0
166.25,4092.0
166.275,1537.0
166.3,47.0
166.325,8403.0
166.35,10547.0
166.375,4354.0
166.4,7434.0
166.425,11165.0
166.45,3584.0
166.475,1414.0
166.5,9897.0
166.525,14306.0
166.55,10560.0
166.575,3810.0
166.6,4083.0
166.625,3350.0
166.65,178.0
166.675,6173.0
166.7,5733.0
166.725,1858.0
166.75,8319.0
166.775,10804.0
166.8,4022.0
166.825,278.0
166.85,296.0
166.875,602.0
166.9,3703.0
166.925,1174.0
166.95,-3940.0
166.975,-1178.0
167.0,4685.0
167.025,3322.0
167.05,-1368.0
167.075,-1420.0
167.1,-3739.0
167.125,-2012.0
167.15,-78.0
167.175,1117.0
167.2,7223.0
167.225,-53.0
167.25,-7108.0
167.275,804.0
167.3,6328.0
167.325,2490.0
167.35,-68.0
167.375,7076.0
167.4,6233.0
167.425,-2090.0
167.45,-2113.0
167.475,-2352.0
167.5,-2296.0
167.525,-2187.0
167.55,-2524.0
167.575,3366.0
167.6,4288.0
167.625,-4787.0
167.65,-270.0
167.675,11907.0
167.7,9363.0
167.725,11530.0
167.75,10654.0
167.775,4683.0
167.8,2755.0
167.825,-4866.0
167.85,5541.0
167.875,11855.0
167.9,2730.0
167.925,2574.0
167.95,5556.0
167.975,13350.0
168.0,3465.0
168.025,-5638.0
168.05,6694.0
168.075,6884.0
168.1,3754.0
168.125,2232.0
168.15,3272.0
168.175,6011.0
168.2,-1917.0
168.225,-1288.0
168.25,2760.0
168.275,-2234.0
168.3,-3678.0
168.325,70.0
168.35,-3935.0
168.375,-7902.0
168.4,-2224.0
168.425,-3974.0
168.45,-5089.0
168.475,-3141.0
168.5,-5691.0
168.525,-5745.0
168.55,-4818.0
168.575,-1859.0
168.6,-1541.0
168.625,-1444.0
168.65,-3049.0
168.675,-6154.0
168.7,1923.0
168.725,8561.0
168.75,2056.0
168.775,-5398.0
168.8,-3360.0
168.825,-5687.0
168.85,-11630.0
168.875,-11555.0
168.9,-13642.0
168.925,-7705.0
168.95,1602.0
168.975,-3515.0
169.0,-10864.0
169.025,-7452.0
169.05,-5961.0
169.075,-10056.0
169.1,-11295.0
169.125,-11736.0
169.15,-5589.0
169.175,-3148.0
169.2,-6030.0
169.225,2669.0
169.25,-319.0
169.275,-14214.0
169.3,-10956.0
169.325,-3008.0
169.35,-491.0
169.375,-1326.0
169.4,-7635.0
169.425,-9435.0
169.45,-2661.0
169.475,1498.0
169.5,-2209.0
169.525,-4176.0
169.55,-5408.0
169.575,-15892.0
169.6,-16124.0
169.625,-7603.0
169.65,-4869.0
169.675,2903.0
169.7,4243.0
169.725,1596.0
169.75,-275.0
169.775,-2316.0
169.8,4266.0
169.825,425.0
169.85,-5807.0
169.875,617.0
169.9,-1040.0
169.925,-8590.0
169.95,-5803.0
169.975,2883.0
170.0,10688.0
170.025,9530.0
170.05,2005.0
170.075,5318.0
170.1,6342.0
170.125,-2501.0
170.15,-2596.0
170.175,6784.0
170.2,12868.0
170.225,-820.0
170.25,-12531.0
170.275,-2790.0
170.3,1694.0
170.325,1606.0
170.35,-480.0
170.375,-2227.0
170.4,10586.0
170.425,15297.0
170.45,7179.0
170.475,3013.0
170.5,-599.0
170.525,-819.0
170.55,318.0
170.575,1289.0
170.6,2140.0
170.625,-5526.0
170.65,-2470.0
170.675,7564.0
170.7,114.0
170.725,-5660.0
170.75,-6340.0
170.775,-8298.0
170.8,-3636.0
170.825,-909.0
170.85,1882.0
170.875,5195.0
170.9,-2124.0
170.925,-9544.0
170.95,-3671.0
170.975,2995.0
171.0,-4371.0
171.025,-7452.0
171.05,3188.0
171.075,-445.0
171.1,-5148.0
171.125,6767.0
171.15,10948.0
171.175,1877.0
171.2,-10190.0
171.225,-7807.0
171.25,2860.0
171.275,4724.0
171.3,4742.0
171.325,5704.0
171.35,1165.0
171.375,-457.0
171.4,6855.0
171.425,-2341.0
171.45,-13742.0
171.475,-7788.0
171.5,-3242.0
171.525,1172.0
171.55,-504.0
171.575,-6192.0
171.6,827.0
171.625,4020.0
171.65,-4956.0
171.675,2195.0
171.7,10497.0
171.725,-1973.0
171.75,-170.0
171.775,9497.0
171.8,8143.0
171.825,1923.0
171.85,-6095.0
171.875,765.0
171.9,6824.0
171.925,3633.0
171.95,-82.0
171.975,-1730.0
172.0,3418.0
172.025,946.0
172.05,2511.0
172.075,10146.0
172.1,8219.0
172.125,7856.0
172.15,10233.0
172.175,7415.0
172.2,978.0
172.225,1059.0
172.25,2132.0
172.275,-1511.0
172.3,2527.0
172.325,9062.0
172.35,6147.0
172.375,636.0
172.4,5077.0
172.425,5892.0
172.45,1494.0
172.475,6196.0
172.5,7754.0
172.525,8765.0
172.55,1963.0
172.575,-6691.0
172.6,2132.0
172.625,-760.0
172.65,-1699.0
172.675,8369.0
172.7,3278.0
172.725,1294.0
172.75,-3820.0
172.775,-8953.0
172.8,4253.0
172.825,7471.0
172.85,2851.0
172.875,953.0
172.9,-7812.0
172.925,-3605.0
172.95,3467.0
172.975,-6438.0
173.0,-4511.0
173.025,7672.0
173.05,8983.0
173.075,3965.0
173.1,1705.0
173.125,3464.0
173.15,1069.0
173.175,1254.0
173.2,394.0
173.225,-3422.0
173.25,1361.0
173.275,1916.0
173.3,-295.0
173.325,-1414.0
173.35,-6369.0
173.375,-1951.0
173.4,641.0
173.425,-6489.0
173.45,-6320.0
173.475,1299.0
173.5,8578.0
173.525,5251.0
173.55,743.0
173.575,1795.0
173.6,-3147.0
173.625,-3200.0
173.65,-855.0
173.675,-2447.0
173.7,-3030.0
173.725,-5098.0
173.75,-5900.0
173.775,-8906.0
173.8,-10115.0
173.825,-5744.0
173.85,-6136.0
173.875,-12566.0
173.9,-14026.0
173.925,-9731.0
173.95,-7676.0
173.975,-11876.0
174.0,-16406.0
174.025,-7300.0
174.05,-2667.0
174.075,-5145.0
174.1,-2845.0
174.125,-9726.0
174.15,-12009.0
174.175,-6877.0
174.2,-5166.0
174.225,-3136.0
174.25,-6348.0
174.275,-14698.0
174.3,-18133.0
174.325,-7788.0
174.35,1836.0
174.375,3894.0
174.4,2487.0
174.425,-9928.0
174.45,-9398.0
174.475,4513.0
174.5,3197.0
174.525,-5579.0
174.55,-4681.0
174.575,4897.0
174.6,882.0
174.625,-8655.0
174.65,-5970.0
174.675,-6155.0
174.7,-11452.0
174.725,-13405.0
174.75,-5452.0
174.775,98.0
174.8,-8927.0
174.825,-11815.0
174.85,-3608.0
174.875,-3016.0
174.9,-4325.0
174.925,-4987.0
174.95,-8872.0
174.975,3307.0
175.0,10363.0
175.025,-1272.0
175.05,-5459.0
175.075,-9439.0
175.1,-7790.0
175.125,-1197.0
175.15,-4889.0
175.175,-2427.0
175.2,1289.0
175.225,-4551.0
175.25,-9421.0
175.275,-5838.0
175.3,225.0
175.325,-1487.0
175.35,-3291.0
175.375,4481.0
175.4,13495.0
175.425,4836.0
175.45,-6314.0
175.475,942.0
175.5,5244.0
175.525,3828.0
175.55,3605.0
175.575,-4661.0
175.6,-10809.0
175.625,-4885.0
175.65,5096.0
175.675,3711.0
175.7,-2633.0
175.725,3874.0
175.75,8837.0
175.775,4795.0
175.8,-565.0
175.825,5371.0
175.85,25127.0
175.875,21910.0
175.9,6539.0
175.925,8998.0
175.95,7574.0
175.975,3489.0
176.0,1045.0
176.025,3663.0
176.05,13952.0
176.075,1811.0
176.1,-14909.0
176.125,-2981.0
176.15,13493.0
176.175,13116.0
176.2,10277.0
176.225,7219.0
176.25,-2683.0
176.275,-630.0
176.3,8479.0
176.325,2225.0
176.35,-2905.0
176.375,5941.0
176.4,5482.0
176.425,-5996.0
176.45,-9939.0
176.475,-9875.0
176.5,-2909.0
176.525,2196.0
176.55,-6989.0
176.575,-5654.0
176.6,-28.0
176.625,-4882.0
176.65,-9513.0
176.675,-10304.0
176.7,-2487.0
176.725,-2119.0
176.75,-2474.0
176.775,4379.0
176.8,-3890.0
176.825,-7454.0
176.85,-2854.0
176.875,-1272.0
176.9,2283.0
176.925,-4184.0
176.95,-4850.0
176.975,1758.0
177.0,-1630.0
177.025,-4579.0
177.05,-4278.0
177.075,-3049.0
177.1,-3086.0
177.125,-4582.0
177.15,-2433.0
177.175,4994.0
177.2,5849.0
177.225,-2134.0
177.25,-4400.0
177.275,-3961.0
177.3,1108.0
177.325,6532.0
177.35,743.0
177.375,-3328.0
177.4,-3113.0
177.425,-3391.0
177.45,-263.0
177.475,3537.0
177.5,2869.0
177.525,-2244.0
177.55,-3527.0
177.575,1276.0
177.6,2670.0
177.625,425.0
177.65,-5299.0
177.675,-12866.0
177.7,-6073.0
177.725,2423.0
177.75,1914.0
177.775,4697.0
177.8,-849.0
177.825,-6125.0
177.85,-1299.0
177.875,-518.0
177.9,323.0
177.925,5514.0
177.95,9971.0
177.975,3935.0
178.0,-6825.0
178.025,-3418.0
178.05,6917.0
178.075,6785.0
178.1,-497.0
178.125,586.0
178.15,5279.0
178.175,2169.0
178.2,1538.0
178.225,5016.0
178.25,3602.0
178.275,636.0
178.3,-405.0
178.325,332.0
178.35,4644.0
178.375,7529.0
178.4,3574.0
178.425,-600.0
178.45,1267.0
178.475,6116.0
178.5,8327.0
178.525,1956.0
178.55,-4483.0
178.575,-441.0
178.6,3649.0
178.625,5332.0
178.65,5371.0
178.675,3000.0
178.7,3780.0
178.725,-2543.0
178.75,-6834.0
178.775,-1085.0
178.8,-4068.0
178.825,-5588.0
178.85,-3150.0
178.875,-3254.0
178.9,183.0
178.925,-931.0
178.95,892.0
178.975,3837.0
179.0,-4675.0
179.025,-9050.0
179.05,-8348.0
179.075,-9689.0
179.1,-8483.0
179.125,-9535.0
179.15,-8558.0
179.175,-8654.0
179.2,-13002.0
179.225,-7411.0
179.25,-5648.0
179.275,-13266.0
179.3,-18333.0
179.325,-17789.0
179.35,-10345.0
179.375,-13132.0
179.4,-13161.0
179.425,-4759.0
179.45,-10488.0
179.475,-11041.0
179.5,-5116.0
179.525,-7309.0
179.55,-11748.0
179.575,-14851.0
179.6,-13118.0
179.625,-8508.0
179.65,-6833.0
179.675,-10456.0
179.7,-8903.0
179.725,-7146.0
179.75,-14874.0
179.775,-17532.0
179.8,-12912.0
179.825,-11896.0
179.85,-10227.0
179.875,-3672.0
179.9,-2693.0
179.925,-950.0
179.95,699.0
179.975,-3490.0
180.0,-490.0
180.025,426.0
180.05,740.0
180.075,2441.0
180.1,-3036.0
180.125,1414.0
180.15,7425.0
180.175,1816.0
180.2,2723.0
180.225,9008.0
180.25,11116.0
180.275,10077.0
180.3,2964.0
180.325,-105.0
180.35,5273.0
180.375,11264.0
180.4,13506.0
180.425,9893.0
180.45,4781.0
180.475,1525.0
180.5,5808.0
180.525,8332.0
180.55,5211.0
180.575,7849.0
180.6,7432.0
180.625,3703.0
180.65,-1149.0
180.675,-5371.0
180.7,2240.0
180.725,8932.0
180.75,6205.0
180.775,6747.0
180.8,6795.0
180.825,-177.0
180.85,-2627.0
180.875,-1197.0
180.9,46.0
180.925,2786.0
180.95,373.0
180.975,-2220.0
181.0,2008.0
181.025,5241.0
181.05,4878.0
181.075,2199.0
181.1,-3191.0
181.125,-2720.0
181.15,4854.0
181.175,8467.0
181.2,4284.0
181.225,1800.0
181.25,1589.0
181.275,2452.0
181.3,5742.0
181.325,3234.0
181.35,1739.0
181.375,-1051.0
181.4,-7890.0
181.425,-6684.0
181.45,-3082.0
181.475,-2993.0
181.5,-2617.0
181.525,-1100.0
181.55,-3583.0
181.575,-7843.0
181.6,-5217.0
181.625,-661.0
181.65,-447.0
181.675,-656.0
181.7,2396.0
181.725,4777.0
181.75,2214.0
181.775,-239.0
181.8,58.0
181.825,3664.0
181.85,1736.0
181.875,-4814.0
181.9,-962.0
181.925,3971.0
181.95,3853.0
181.975,2167.0
182.0,2522.0
182.025,6426.0
182.05,8278.0
182.075,5274.0
182.1,-2522.0
182.125,-4343.0
182.15,-96.0
182.175,1601.0
182.2,1654.0
182.225,-548.0
182.25,-3567.0
182.275,-2106.0
182.3,2860.0
182.325,2746.0
182.35,-1681.0
182.375,-7129.0
182.4,-11374.0
182.425,-9987.0
182.45,-5750.0
182.475,-961.0
182.5,-1237.0
182.525,-979.0
182.55,3459.0
182.575,-1677.0
182.6,-7162.0
182.625,-2993.0
182.65,3794.0
182.675,12010.0
182.7,11787.0
182.725,1166.0
182.75,-5357.0
182.775,-6318.0
182.8,-4527.0
182.825,-2148.0
182.85,-1632.0
182.875,2169.0
182.9,5704.0
182.925,97.0
182.95,-4955.0
182.975,685.0
183.0,6842.0
183.025,4289.0
183.05,-1327.0
183.075,-5682.0
183.1,-9052.0
183.125,-6013.0
183.15,-2820.0
183.175,-1346.0
183.2,3446.0
183.225,-356.0
183.25,-5535.0
183.275,-7866.0
183.3,-13399.0
183.325,-11254.0
183.35,-7337.0
183.375,-4851.0
183.4,-3394.0
183.425,-6276.0
183.45,-5841.0
183.475,-3802.0
183.5,1451.0
183.525,510.0
183.55,-11478.0
183.575,-11871.0
183.6,-5408.0
183.625,-3476.0
183.65,-3214.0
183.675,-3127.0
183.7,922.0
183.725,4239.0
183.75,6280.0
183.775,4135.0
183.8,1434.0
183.825,3760.0
183.85,-272.0
183.875,-1546.0
183.9,6265.0
183.925,6840.0
183.95,-2110.0
183.975,-8670.0
184.0,-9242.0
184.025,-7244.0
184.05,-5541.0
184.075,-1411.0
184.1,5125.0
184.125,1.0
184.15,-2303.0
184.175,4241.0
184.2,-5287.0
184.225,-9013.0
184.25,4026.0
184.275,5161.0
184.3,-495.0
184.325,1820.0
184.35,3494.0
184.375,354.0
184.4,-213.0
184.425,-2061.0
184.45,-5185.0
184.475,-1299.0
184.5,1013.0
184.525,1795.0
184.55,4985.0
184.575,7266.0
184.6,5780.0
184.625,-4711.0
184.65,-7269.0
184.675,-949.0
184.7,1011.0
184.725,5935.0
184.75,6603.0
184.775,-1505.0
184.8,-4510.0
184.825,-1537.0
184.85,-2818.0
